dest_subpl,1/1/20,1/2/20,1/3/20,1/4/20,1/5/20,1/6/20,1/7/20,1/8/20,1/9/20,1/10/20,1/11/20,1/12/20,1/13/20,1/14/20,1/15/20,1/16/20,1/17/20,1/18/20,1/19/20,1/20/20,1/21/20,1/22/20,1/23/20,1/24/20,1/25/20,1/26/20,1/27/20,1/28/20,1/29/20,1/30/20,1/31/20,2/1/20,2/2/20,2/3/20,2/4/20,2/5/20,2/6/20,2/7/20,2/8/20,2/9/20,2/10/20,2/11/20,2/12/20,2/13/20,2/14/20,2/15/20,2/16/20,2/17/20,2/18/20,2/19/20,2/20/20,2/21/20,2/22/20,2/23/20,2/24/20,2/25/20,2/26/20,2/27/20,2/28/20,2/29/20,3/1/20,3/2/20,3/3/20,3/4/20,3/5/20,3/6/20,3/7/20,3/8/20,3/9/20,3/10/20,3/11/20,3/12/20,3/13/20,3/14/20,3/15/20,3/16/20,3/17/20,3/18/20,3/19/20,3/20/20,3/21/20,3/22/20,3/23/20,3/24/20,3/25/20,3/26/20,3/27/20,3/28/20,3/29/20,3/30/20,3/31/20,4/1/20,4/2/20,4/3/20,4/4/20,4/5/20,4/6/20,4/7/20,4/8/20,4/9/20,4/10/20,4/11/20,4/12/20,4/13/20,4/14/20,4/15/20,4/16/20,4/17/20,4/18/20,4/19/20,4/20/20,4/21/20,4/22/20,4/23/20,4/24/20,4/25/20,4/26/20,4/27/20,4/28/20,4/29/20,4/30/20,5/1/20,5/2/20,5/3/20,5/4/20,5/5/20,5/6/20,5/7/20,5/8/20,5/9/20,5/10/20,5/11/20,5/12/20,5/13/20,5/14/20,5/15/20,5/16/20,5/17/20,5/18/20,5/19/20,5/20/20,5/21/20,5/22/20,5/23/20,5/24/20,5/25/20,5/26/20,5/27/20,5/28/20,5/29/20,5/30/20,5/31/20,6/1/20,6/2/20,6/3/20,6/4/20,6/5/20,6/6/20,6/7/20,6/8/20,6/9/20,6/10/20,6/11/20,6/12/20,6/13/20,6/14/20,6/15/20,6/16/20,6/17/20,6/18/20,6/19/20,6/20/20,6/21/20,6/22/20,6/23/20,6/24/20,6/25/20,6/26/20,6/27/20,6/28/20,6/29/20,6/30/20,7/1/20,7/2/20,7/3/20,7/4/20,7/5/20,7/6/20,7/7/20,7/8/20,7/9/20,7/10/20,7/11/20,7/12/20,7/13/20,7/14/20,7/15/20,7/16/20,7/17/20,7/18/20,7/19/20,7/20/20,7/21/20,7/22/20,7/23/20,7/24/20,7/25/20,7/26/20,7/27/20,7/28/20,7/29/20,7/30/20,7/31/20,8/1/20,8/2/20,8/3/20,8/4/20,8/5/20,8/6/20,8/7/20,8/8/20,8/9/20,8/10/20,8/11/20,8/12/20,8/13/20,8/14/20,8/15/20,8/16/20,8/17/20,8/18/20,8/19/20,8/20/20,8/21/20,8/22/20,8/23/20,8/24/20,8/25/20,8/26/20,8/27/20,8/28/20,8/29/20,8/30/20,8/31/20,9/1/20,9/2/20,9/3/20,9/4/20,9/5/20,9/6/20,9/7/20,9/8/20,9/9/20,9/10/20,9/11/20,9/12/20,9/13/20,9/14/20,9/15/20,9/16/20,9/17/20,9/18/20,9/19/20,9/20/20,9/21/20,9/22/20,9/23/20,9/24/20,9/25/20,9/26/20,9/27/20,9/28/20,9/29/20,9/30/20
U0900150860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.337115397,3.290231303,0,3.303819215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.027275755,0,0,0,0,0,3.096742227,0,0,0,3.104047678,0,0,0,0,3.19918101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.429421031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.099045494,0,0,0,0,0,0,3.173092178,0,0,0,0,0,3.114682614,0,3.211716341,0,0,3.289581894,0,0,0,0,3.282024353,0,0,0,0,0,6.672226856,0,0,0,0,0,3.3316675,0,0,0,0,0,0,0,3.237398427,0,0,0,0,16.93136027,0,0,0,0,0,0,0,0,3.176922833,0,2.946462771,0,0,6.090875868,14.31639227,0,0,0,0,0,3.033152355,3.161655443,0,0,0,0,0,3.075409029,2.870428842,0,0,0,6.145148405,0,6.594131223,3.32745483,0,0,0,0,0,0,0,0,0,0,0,0,0,18.95794496,0,0,0,0,6.127638714,12.40579351,3.113906707,0,0,0,0,0,0,0,0,0,0,0,0,6.739225663,6.603057215,0,0,0
U0900152980,2.970532319,0,0,3.043121025,6.041931001,0,0,0,0,3.130478337,6.291682396,3.117401334,0,0,0,3.267867063,0,0,0,0,0,0,0,0,0,13.40258,6.695457132,3.470655607,0,3.452561801,3.422899196,2.841797153,2.862704683,0,2.902083696,0,0,2.91163197,0,0,5.763688761,0,0,3.002371874,0,9.263833992,0,3.196726552,3.240125717,0,3.096742227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.84738041,0,0,0,3.169773044,0,6.108548914,0,3.150201613,0,0,0,3.278688525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.254572675,0,0,0,0,0,0,0,0,0,0,0,3.069085106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.519276535,3.126270047,0,3.099141538,0,9.461334679,3.114682614,0,0,3.28633869,0,0,0,0,3.421493824,0,0,0,0,0,0,0,0,0,0,0,3.295761651,0,0,3.337226765,0,0,0,0,0,0,0,0,0,0,0,3.386272053,0,0,0,0,0,0,3.191421459,0,0,0,0,0,0,3.045437934,2.863278454,0,0,0,0,0,3.033152355,3.161655443,0,0,0,2.876290735,2.951680982,3.075409029,5.740857684,2.928171942,2.862049227,3.006253006,3.072574203,9.723212549,9.891196835,0,0,0,0,3.309176346,0,3.417051085,3.334778404,0,0,0,0,0,0,3.159657493,3.154275621,0,0,0,0,3.101448376,3.113906707,0,0,0,0,0,9.860312243,0,0,0,0,0,0,0,0,3.32623736,0,0
U0900156060,8.911596958,6.075703263,9.112724401,33.47433127,15.1048275,6.106683765,0,21.90511954,3.117109816,6.260956674,9.437523594,9.352204003,0,3.260940455,0,6.535734126,13.02592158,20.02269238,19.74138782,9.995668544,3.303819215,0,0,0,6.7170445,10.051935,6.695457132,6.941311214,10.27608413,3.452561801,0,2.841797153,0,2.785204991,5.804167392,5.984798612,23.77202627,5.823263939,5.755230065,2.953947951,8.645533141,2.982225933,5.923995142,6.004743748,12.10910302,15.43972332,37.47540676,22.37708586,3.240125717,3.131066441,0,0,0,9.512937595,9.312143035,21.28112364,5.989099838,12.22905011,3.161855377,19.19508606,2.879106325,0,2.788622421,5.784526392,2.832459992,2.826215979,14.23690205,20.37311912,2.899223008,6.193100886,0,3.124902347,3.054274457,0,3.150201613,0,3.230913379,0,0,3.381577168,0,0,10.42354331,0,0,0,10.62473438,7.121239096,0,0,0,6.097003323,3.076449777,0,3.214710515,6.333523339,9.73773046,6.629980773,6.617257808,16.42251856,16.76783259,6.727211571,10.24800164,10.22216165,6.887763887,10.39104984,17.43983258,13.94262609,10.56300834,17.51252145,10.38817134,13.55151269,16.9136053,23.80466571,10.32808896,16.98311878,10.32346869,10.27502826,16.96813384,17.45383461,10.61383336,3.317189677,3.292289458,0,0,0,0,12.81517317,0,6.566850538,0,0,3.264453367,0,0,0,3.289581894,3.165258127,0,0,6.301594303,9.461633078,0,6.165038069,3.089661991,3.077870114,3.126856571,0,0,9.444059686,0,0,3.042658066,0,6.257430699,3.129009043,3.119735446,15.84836286,12.69236871,3.126270047,9.320822718,0,3.093006712,18.92266936,34.26150875,15.90684949,16.05858171,3.28633869,3.24107085,16.44790947,0,0,0,19.40366082,3.282024353,0,0,3.284287966,13.43589399,10.09387302,16.68056714,6.559527714,16.45386337,23.4058916,16.47880825,13.44221528,9.995002499,10.01168029,13.02210502,9.719747287,9.708737864,6.439357352,16.51691332,13.47436502,12.94959371,13.15227041,6.555657532,9.828331804,13.22970068,10.15881616,3.363040188,0,3.241596162,0,6.285750204,0,0,9.592939596,6.353845665,3.009057262,0,20.73889728,3.039421294,12.18175174,0,5.869922517,0,3.034993475,8.859488512,8.827423863,9.099457066,22.1315881,8.900492494,2.933411558,15.0222329,25.88661662,23.61344786,18.45245418,8.611286526,8.784515827,17.17229536,12.02501203,9.217722608,9.723212549,19.78239367,9.982364489,9.853511134,16.53821983,6.613537912,23.16423442,20.16874517,27.33640868,23.34344883,6.045218232,12.23466079,18.93341748,3.0375748,21.36230469,21.5962731,15.79828747,3.154275621,6.261152678,14.83591478,5.960718863,0,15.50724188,12.45562683,15.59186728,12.58178158,0,0,3.155071778,3.286770748,3.372681282,0,0,0,9.982696659,0,26.95690265,23.11070025,3.32623736,0,0
U0900163480,0,0,0,3.043121025,3.020965501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.087944664,3.122950564,3.196726552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.50751287,0,0,0,0,0,0,0,0,0,0,0,0,3.292289458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.866473722,3.421493824,0,0,0,0,0,0,0,0,0,0,0,0,13.44221528,13.32667,0,0,0,0,0,0,0,0,0,6.555657532,0,0,0,0,0,0,0,0,0,0,0,0,3.009057262,0,0,0,3.045437934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U0900163970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.267867063,0,0,0,0,0,0,3.279656292,0,3.35852225,0,0,6.941311214,0,0,0,2.841797153,0,0,0,0,0,0,0,0,0,0,0,0,3.027275755,3.087944664,3.122950564,0,0,0,0,0,3.138436431,3.170979198,3.104047678,0,0,0,0,0,0,0,0,0,0,0,0,2.910445589,0,0,0,0,0,6.467050378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.502504291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.155740228,0,0,0,0,0,3.099045494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.295761651,0,0,0,6.729248679,0,0,0,0,0,0,0,0,0,0,0,0,3.303382664,6.73718251,0,0,3.277828766,0,0,3.386272053,3.363040188,0,0,0,0,0,0,0,0,0,0,0,0,3.045437934,0,0,0,0,0,0,0,0,0,0,0,0,8.855042947,3.075409029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.669556808,0,0,0,0,0,9.255545614,0,0,0,0,0,0,0,3.113906707,0,0,0,0,0,0,0,0,0,0,0,0,6.739225663,0,0,0,0
U0900168170,0,0,0,0,0,0,3.085943527,3.129302791,0,0,3.145841198,6.234802668,0,0,3.303710066,3.267867063,0,3.337115397,0,3.331889515,0,0,0,10.01201442,0,0,0,3.470655607,6.850722751,6.905123602,13.69159678,22.73437722,0,0,0,0,2.971503284,0,0,0,0,0,5.923995142,6.004743748,0,0,6.245901127,9.590179656,9.720377151,6.262132882,3.096742227,3.153877693,9.415309293,0,0,0,5.989099838,0,3.161855377,3.19918101,0,2.866890284,2.788622421,2.892263196,0,2.826215979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.727211571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.393626769,3.490766921,3.537944454,0,0,0,0,0,0,0,0,0,3.254572675,0,0,0,0,0,6.579163788,6.330516254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.119735446,0,3.173092178,0,3.106940906,0,3.093006712,9.461334679,9.344047842,9.544109694,0,3.28633869,0,0,3.329670696,3.288824574,0,0,0,0,3.304801877,3.284287966,3.358973498,3.36462434,0,3.279763857,0,0,6.591523301,6.721107639,0,3.337226765,6.511052512,0,3.236245955,0,3.303382664,0,0,0,3.277828766,0,3.30742517,3.386272053,16.81520094,3.339232644,3.241596162,3.17349497,6.285750204,3.146831141,3.191421459,3.197646532,6.353845665,0,2.946462771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.870428842,2.928171942,0,0,0,0,6.594131223,6.65490966,0,0,0,0,6.722915056,3.417051085,3.334778404,3.022609116,0,3.15556958,3.0375748,3.051757813,15.42590936,12.63862997,22.07992934,0,2.967182957,2.980359431,6.127638714,24.81158701,0,0,0,0,0,0,0,0,0,0,0,3.327565553,13.26831857,0,6.603057215,0,0,0
U0900168310,0,3.037851631,3.0375748,0,0,0,0,0,0,0,3.145841198,3.117401334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.105011489,0,0,0,0,0,0,0,0,0,0,0,0,0,3.114682614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3316675,0,0,0,0,0,13.21353066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.176922833,0,0,0,0,6.090875868,0,0,0,0,0,0,0,0,0,0,3.004446581,0,0,0,0,0,0,0,6.145148405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.34072749,15.79828747,6.308551241,0,0,0,0,0,9.341720122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U0900173070,11.88212928,3.037851631,21.2630236,6.08624205,12.083862,9.160025648,6.171887054,15.64651396,12.46843926,0,9.437523594,24.93921067,9.611379874,6.52188091,0,6.535734126,9.769441188,13.34846159,23.03161912,13.32755806,6.60763843,12.91989664,26.23725034,10.01201442,16.79261125,10.051935,26.78182853,13.88262243,17.12680688,10.3576854,3.422899196,19.89258007,22.90163747,13.92602496,11.60833478,8.977197917,5.943006567,8.734895909,34.53138039,32.49342747,34.58213256,20.87558153,26.65797814,18.01423124,18.16365453,30.87944664,24.98360451,35.16399207,22.68088002,12.52426576,9.290226682,3.153877693,15.69218215,22.19685439,18.62428607,12.16064208,5.989099838,6.114525054,15.80927688,15.99590505,20.15374428,14.33445142,2.788622421,5.784526392,8.497379975,8.478647938,17.08428246,5.820891178,2.899223008,15.48275221,3.169773044,9.37470704,3.054274457,0,6.300403226,0,0,6.598700056,6.557377049,16.90788584,3.679988224,3.673364434,3.474514437,0,6.699494188,7.00525394,7.083156254,3.560619548,3.547608912,6.845095489,13.84466288,9.145504984,0,3.112259189,3.214710515,6.333523339,12.98364061,16.57495193,6.617257808,0,6.707133036,3.363605785,6.832001093,6.814774431,3.443881944,3.463683281,3.487966516,0,10.56300834,14.01001716,3.462723779,3.387878172,13.53088424,17.00333265,0,16.98311878,10.32346869,3.425009419,3.393626769,3.490766921,3.537944454,3.317189677,23.04602621,13.54784081,0,3.273536729,3.228514238,3.203793291,0,3.283425269,6.509145349,0,0,0,0,0,9.868745682,6.330516254,6.271755151,3.154474622,0,3.153877693,3.069085106,15.41259517,24.71729593,12.31148046,0,3.227368081,0,0,15.52505744,15.49522747,9.127974198,3.131752842,0,3.129009043,3.119735446,44.37541602,25.38473743,6.252540094,15.53470453,9.297424613,15.46503356,12.61511291,28.03214352,41.35780867,3.211716341,0,0,3.289581894,9.989012087,29.59942117,34.21493824,25.87154777,16.41012176,9.887284952,33.04801877,13.13715187,13.43589399,26.91699472,6.672226856,13.11905543,9.87231802,6.687397599,6.591523301,3.360553819,13.32667,10.01168029,9.766578767,3.239915762,16.18122977,16.09839338,19.82029598,13.47436502,32.37398427,39.45681123,19.6669726,32.76110601,6.614850339,6.772544106,3.363040188,6.678465289,6.483192324,12.69397988,6.285750204,3.146831141,15.9571073,31.97646532,6.353845665,21.06340084,5.892925543,14.81349806,12.15768518,21.31806554,22.90622763,8.804883776,5.9839033,6.06998695,2.953162837,11.76989848,6.06630471,56.90979797,2.966830831,20.5338809,30.04446581,2.876290735,20.66176688,30.75409029,25.83385958,11.71268777,5.724098454,6.012506013,3.072574203,12.9642834,23.07945928,23.29218381,9.853511134,9.922931896,19.84061374,9.927529038,6.722915056,30.75345976,36.68256244,15.11304558,0,0,6.075149601,15.25878906,58.61845556,12.63862997,0,0,2.967182957,29.80359431,3.063819357,12.40579351,3.113906707,9.355120369,6.29089079,6.167889965,3.059226628,25.24057422,6.573541495,13.49072513,3.765060241,0,0,13.31026221,3.317079643,13.47845133,36.31681469,6.652474721,3.203177552,3.25182102
U0900174190,2.970532319,0,3.0375748,3.043121025,12.083862,12.21336753,9.257830582,6.258605583,0,0,0,6.234802668,6.407586583,9.782821366,3.303710066,0,0,0,3.290231303,13.32755806,9.911457645,6.45994832,0,3.337338139,3.35852225,6.701289998,6.695457132,10.41196682,3.425361376,3.452561801,6.845798391,11.36718861,2.862704683,5.570409982,8.706251088,8.977197917,2.971503284,0,0,5.907895903,5.763688761,11.92890373,2.961997571,3.002371874,0,3.087944664,9.368851691,9.590179656,19.4407543,12.52426576,3.096742227,12.61551077,15.69218215,6.341958397,9.312143035,15.2008026,14.9727496,6.114525054,6.323710753,12.79672404,5.758212651,17.2013417,13.9431121,11.56905278,11.32983997,2.826215979,14.23690205,0,0,0,0,0,0,0,0,0,3.230913379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.487966516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.407586583,3.356718472,0,0,0,0,0,0,0,0,0,0,0,3.150797152,0,0,0,0,0,0,3.227368081,0,0,6.210022977,0,0,0,0,0,3.119735446,3.169672573,0,0,0,3.099141538,3.093006712,0,0,3.181369898,0,0,3.24107085,0,9.989012087,29.59942117,13.6859753,0,3.282024353,0,0,0,3.358973498,0,0,3.279763857,0,0,0,13.44221528,0,0,0,0,0,0,0,0,3.237398427,3.288067603,3.277828766,0,9.922275509,37.24899258,10.08912056,3.339232644,0,3.17349497,0,0,0,0,0,3.009057262,0,0,0,0,0,0,0,0,0,2.942474621,3.033152355,6.323310886,0,0,0,0,0,0,0,0,0,3.006253006,0,0,6.594131223,0,0,0,0,0,13.44583011,0,0,0,0,0,6.075149601,0,0,6.319314986,0,0,2.967182957,0,0,0,0,6.236746913,0,0,3.059226628,0,0,3.372681282,0,0,0,0,0,6.739225663,0,6.652474721,3.203177552,0
U0900177200,5.941064639,3.037851631,9.112724401,0,0,6.106683765,0,3.129302791,0,6.260956674,0,21.82180934,6.407586583,6.52188091,9.911130199,13.07146825,19.53888238,13.34846159,3.290231303,3.331889515,9.911457645,12.91989664,13.11862517,13.34935256,20.1511335,10.051935,10.0431857,6.941311214,6.850722751,27.62049441,17.11449598,14.20898576,5.725409367,5.570409982,8.706251088,8.977197917,8.914509851,17.46979182,5.755230065,8.861843854,11.52737752,5.964451867,11.84799028,21.01660312,18.16365453,15.43972332,12.49180225,19.18035931,12.96050287,6.262132882,6.193484454,15.76938846,15.69218215,12.68391679,6.208095356,3.04016052,8.983649757,6.114525054,0,0,0,0,0,0,2.832459992,0,0,8.731336768,0,0,0,0,6.108548914,9.700575567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.727211571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.317189677,0,0,0,0,0,0,0,0,0,0,0,3.279333639,0,0,3.289581894,0,0,0,0,0,0,0,0,0,0,0,0,3.148019895,6.210022977,6.198090988,0,0,0,0,0,3.169672573,9.519276535,9.378810142,6.213881812,6.198283076,6.186013424,9.461334679,9.344047842,15.90684949,9.635149024,3.28633869,3.24107085,0,3.329670696,3.288824574,3.421493824,0,0,3.295761651,0,3.284287966,6.717946995,3.36462434,3.336113428,0,3.290772673,3.3436988,9.887284952,3.360553819,0,0,0,0,3.236245955,3.219678676,6.606765328,3.368591255,3.237398427,6.576135205,0,0,3.30742517,16.93136027,6.726080377,3.339232644,3.241596162,6.34698994,3.142875102,0,3.191421459,6.395293064,12.70769133,3.009057262,0,5.925399224,0,0,5.726556908,2.934961259,0,3.034993475,0,2.942474621,3.033152355,0,11.86732333,0,0,14.38145368,2.951680982,9.226227088,8.611286526,8.784515827,0,0,0,0,3.297065612,3.32745483,3.284503711,9.922931896,46.29476538,36.40093981,16.80728764,58.08986844,6.669556808,9.067827349,6.117330397,9.466708741,9.112724401,3.051757813,27.76663684,12.63862997,9.462826862,9.391729017,2.967182957,14.90179716,12.25527743,6.202896753,6.227813415,12.47349383,3.145445395,3.083944982,9.177679883,3.155071778,0,13.49072513,3.765060241,0,6.683598449,16.63782777,13.26831857,16.84806416,9.904585823,6.652474721,3.203177552,16.2591051
U0900183430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.793247512,0,0,0,0,0,0,13.16915783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.148019895,0,0,0,0,3.128715349,3.129009043,3.119735446,3.169672573,3.173092178,0,0,0,0,0,0,0,0,0,0,0,0,3.288824574,3.421493824,0,0,0,0,0,3.358973498,3.36462434,3.336113428,0,0,0,0,0,0,0,0,0,0,0,3.303382664,6.73718251,3.237398427,3.288067603,0,0,0,0,0,3.339232644,0,3.17349497,3.142875102,3.146831141,0,0,0,0,0,0,0,3.045437934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.309176346,0,3.417051085,3.334778404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U0900183500,0,0,0,3.043121025,0,6.106683765,0,3.129302791,3.117109816,6.260956674,3.145841198,0,3.203793291,3.260940455,9.911130199,6.535734126,3.256480396,0,0,9.995668544,0,0,6.559312584,0,0,0,0,0,6.850722751,10.3576854,0,8.525391458,0,5.570409982,2.902083696,0,11.88601313,0,0,5.907895903,0,2.982225933,2.961997571,6.004743748,0,0,0,12.78690621,6.480251434,0,6.193484454,0,6.276872862,0,9.312143035,3.04016052,5.989099838,6.114525054,0,0,2.879106325,0,0,2.892263196,0,2.826215979,2.84738041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.927366562,3.487966516,0,0,0,0,0,0,0,0,10.18987127,3.441156228,0,0,0,0,0,0,3.386960203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.089661991,0,0,0,0,0,6.210022977,0,0,0,0,0,0,0,6.346184357,0,0,0,0,0,0,6.362739796,0,0,0,3.289581894,3.329670696,9.866473722,3.421493824,0,3.282024353,0,0,0,13.43589399,0,6.672226856,16.39881929,6.581545347,6.687397599,16.47880825,16.8027691,6.663334999,6.674453529,6.511052512,9.719747287,9.708737864,0,0,3.368591255,0,3.288067603,22.94480136,3.276110601,0,3.386272053,10.08912056,0,0,3.17349497,0,0,3.191421459,0,0,0,0,2.962699612,3.039421294,3.045437934,5.726556908,2.934961259,0,0,0,5.884949242,9.099457066,3.161655443,0,5.866823115,3.004446581,0,8.855042947,0,2.870428842,0,0,0,0,0,0,6.65490966,3.284503711,6.61528793,0,0,6.722915056,3.417051085,10.00433521,0,3.058665199,3.15556958,3.0375748,0,9.255545614,15.79828747,0,0,0,0,3.063819357,3.101448376,0,6.236746913,6.29089079,0,3.059226628,0,9.860312243,23.60876897,3.765060241,0,0,3.327565553,0,0,13.20611443,0,0,0
U0900186370,2.970532319,0,0,3.043121025,3.020965501,0,0,0,0,0,3.145841198,3.117401334,0,0,0,0,13.02592158,13.34846159,16.45115652,0,0,0,0,0,10.07556675,3.350644999,0,0,0,0,0,2.841797153,2.862704683,0,0,0,2.971503284,0,2.877615033,5.907895903,0,0,0,3.002371874,0,3.087944664,3.122950564,3.196726552,3.240125717,3.131066441,3.096742227,0,3.138436431,6.341958397,0,0,0,0,0,3.19918101,2.879106325,0,0,0,0,0,2.84738041,2.910445589,0,3.096550443,3.169773044,0,0,3.233525189,3.150201613,0,0,6.598700056,3.278688525,3.381577168,7.359976448,3.673364434,3.474514437,3.461165721,3.349747094,3.50262697,3.541578127,0,0,0,0,0,0,0,0,0,0,0,0,0,3.353566518,0,0,0,0,0,0,0,0,3.502504291,0,0,0,0,0,0,0,0,0,0,0,3.317189677,6.584578916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.165038069,3.089661991,3.077870114,3.126856571,0,0,0,0,0,0,0,0,0,0,0,0,3.126270047,0,0,0,0,0,9.544109694,0,0,0,0,0,3.288824574,6.842987648,0,0,3.295761651,0,0,6.717946995,6.729248679,3.336113428,0,0,0,0,0,0,0,0,0,0,0,9.910147992,3.368591255,9.71219528,0,0,0,3.30742517,3.386272053,0,0,0,0,0,3.146831141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.075409029,2.870428842,0,2.862049227,0,0,3.24107085,6.594131223,3.32745483,0,0,0,0,3.361457528,3.417051085,3.334778404,0,3.058665199,0,0,0,6.170363743,6.319314986,0,0,0,0,3.063819357,3.101448376,3.113906707,0,3.145445395,0,0,0,3.286770748,6.745362563,0,0,3.341799225,0,0,3.369612831,3.301528608,0,0,0
